project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split
PAI-02663,Demo Infrastructure Project 2663,2025-04,4,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,267.17,69.46,40,13,32.5,35.68,33.02,39.9,2.66,6.88,23,7,2.0,28.57,0.0,1.0,0.0,0.0,26.0,24.95,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02663,Demo Infrastructure Project 2663,2025-05,5,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,269.08,111.95,40,17,42.5,41.28,36.75,43.2,4.54,6.46,23,9,2.0,22.22,0.0,1.0,0.0,0.0,41.6,22.24,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02663,Demo Infrastructure Project 2663,2025-06,6,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,271.07,132.27,40,20,50.0,50.03,46.78,49.73,3.25,2.95,23,11,2.0,18.18,,0.0,1.0,0.0,48.8,20.27,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02663,Demo Infrastructure Project 2663,2025-07,7,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,273.13,140.65,40,23,57.5,58.53,59.05,63.73,-0.51,4.69,23,13,2.0,15.38,0.0,0.0,,0.0,51.5,13.77,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02663,Demo Infrastructure Project 2663,2025-08,8,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,275.25,154.89,40,27,67.5,64.9,59.22,69.76,5.68,10.54,23,15,3.0,20.0,0.0,0.0,0.0,0.0,56.27,21.6,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02663,Demo Infrastructure Project 2663,2025-09,9,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,277.42,172.3,40,30,75.0,70.58,65.48,70.48,5.1,5.0,23,17,4.0,23.53,0.0,0.0,0.0,0.0,62.11,21.22,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02663,Demo Infrastructure Project 2663,2025-10,10,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,279.64,207.74,40,33,82.5,83.91,76.96,87.39,6.94,10.43,23,19,6.0,31.58,0.0,0.0,0.0,0.0,74.29,33.19,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02663,Demo Infrastructure Project 2663,2025-11,11,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,281.91,213.81,40,37,92.5,92.32,80.44,83.96,11.87,3.52,23,21,6.0,28.57,0.0,0.0,0.0,0.0,75.84,32.67,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02663,Demo Infrastructure Project 2663,2025-12,12,Ministry of Road Transport & Highways,Energy,Punjab,Infrastructure Authority,260.94,284.22,222.81,40,40,100.0,100.0,90.7,95.19,9.3,4.5,23,23,6.0,26.09,0.0,0.0,0.0,0.0,78.39,26.34,8.92,20.11,0,1,1,284.22,49,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-01,1,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,392.43,39.2,31,3,9.68,9.52,4.56,9.08,4.96,4.52,17,1,0.0,0.0,0.0,0.0,0.0,0.0,9.99,9.73,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-02,2,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,395.8,83.09,31,5,16.13,15.41,8.75,10.67,6.66,1.92,17,2,0.0,0.0,,1.0,1.0,1.0,20.99,21.17,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-03,3,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,399.54,79.2,31,8,25.81,27.74,24.93,26.52,2.81,1.6,17,4,1.0,25.0,1.0,,0.0,0.0,19.82,17.99,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-04,4,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,403.55,118.19,31,10,32.26,34.94,31.17,36.73,3.77,5.56,17,5,1.0,20.0,0.0,0.0,0.0,0.0,29.29,16.99,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-05,5,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,407.76,138.41,31,13,41.94,42.94,42.13,,0.8,-2.26,17,7,1.0,14.29,0.0,0.0,0.0,0.0,33.94,7.05,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-06,6,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,412.15,170.94,31,16,51.61,52.24,46.77,51.8,5.47,5.03,17,8,1.0,12.5,0.0,0.0,0.0,0.0,41.47,20.69,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-07,7,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,416.68,220.29,31,18,58.06,61.03,56.67,65.22,4.36,8.55,17,9,1.0,11.11,0.0,0.0,1.0,0.0,52.87,27.38,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-08,8,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,421.35,242.64,31,21,67.74,65.98,62.96,70.3,3.03,7.34,17,11,3.0,27.27,0.0,0.0,0.0,0.0,57.59,24.4,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-09,9,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,426.13,269.17,31,23,74.19,75.37,74.06,75.59,1.31,1.54,17,12,2.0,16.67,1.0,0.0,0.0,,63.17,12.93,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-10,10,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,431.03,280.32,31,26,83.87,86.15,82.83,90.04,3.33,7.22,17,14,2.0,14.29,0.0,0.0,1.0,0.0,65.04,25.04,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-11,11,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,436.02,312.42,31,28,90.32,89.11,82.43,84.67,6.67,2.23,17,15,4.0,26.67,0.0,0.0,0.0,0.0,71.65,22.4,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02664,Demo Infrastructure Project 2664,2025-12,12,Ministry of Housing & Urban Affairs,Energy,Maharashtra,Infrastructure Authority,389.83,441.1,353.28,31,31,100.0,100.0,93.85,100.0,6.15,6.15,17,17,3.0,17.65,1.0,0.0,0.0,0.0,80.09,32.22,13.15,15.65,1,1,1,441.1,36,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-01,1,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1685.39,164.12,74,6,8.11,7.68,5.62,1.44,2.06,-4.18,29,2,0.0,0.0,0.0,0.0,1.0,0.0,9.74,9.41,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-02,2,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1701.02,294.69,74,12,16.22,16.84,16.81,13.77,0.03,-3.04,29,4,1.0,25.0,0.0,0.0,1.0,0.0,17.32,16.95,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-03,3,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1718.37,433.68,74,18,24.32,25.48,26.77,26.86,-1.28,0.09,29,7,2.0,28.57,0.0,0.0,1.0,0.0,25.24,17.8,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-04,4,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1736.94,608.06,74,25,33.78,33.07,35.25,37.85,-2.17,2.6,29,9,1.0,11.11,0.0,0.0,0.0,0.0,35.01,6.78,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-05,5,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1756.46,702.96,74,31,41.89,41.34,42.57,53.18,-1.23,10.61,29,12,,8.33,1.0,0.0,0.0,0.0,40.02,23.29,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-06,6,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1776.79,781.8,74,37,50.0,48.88,41.63,48.03,7.25,6.4,29,14,4.0,28.57,0.0,0.0,1.0,0.0,44.0,37.29,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-07,7,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1797.82,937.74,74,43,58.11,57.55,54.2,58.9,3.35,4.7,29,16,3.0,18.75,0.0,0.0,0.0,0.0,52.16,15.15,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-08,8,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1819.45,1070.86,74,49,66.22,68.42,62.28,67.46,6.14,5.19,29,19,6.0,31.58,1.0,0.0,0.0,0.0,58.86,26.8,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-09,9,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1841.63,1152.27,74,56,75.68,77.41,72.95,78.31,4.46,5.36,29,21,6.0,28.57,0.0,0.0,0.0,0.0,62.57,24.81,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-10,10,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1864.31,1286.25,74,62,83.78,85.39,74.32,77.69,11.07,3.38,29,24,5.0,20.83,0.0,1.0,0.0,1.0,68.99,29.83,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-11,11,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1887.45,1384.33,74,68,91.89,91.22,86.49,87.67,4.73,1.18,29,26,5.0,19.23,0.0,0.0,0.0,0.0,73.34,18.83,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02669,Demo Infrastructure Project 2669,2025-12,12,Ministry of Mines,Communication,Telangana,Central Government Department,1673.34,1911.02,1537.07,74,74,100.0,99.29,89.93,97.95,9.37,8.03,29,29,13.0,44.83,0.0,,0.0,0.0,80.43,40.64,14.2,10.61,1,1,1,1911.02,82,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-01,1,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,411.59,49.19,34,3,8.82,8.59,14.32,22.1,-5.73,7.78,25,2,1.0,50.0,0.0,0.0,0.0,0.0,11.95,24.51,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-02,2,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,417.22,64.41,34,6,17.65,17.69,15.21,25.13,2.48,9.92,25,4,1.0,25.0,0.0,0.0,0.0,0.0,15.44,19.14,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-03,3,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,423.47,114.01,34,8,23.53,27.64,24.29,35.32,3.36,11.04,25,6,2.0,33.33,1.0,1.0,1.0,0.0,26.92,45.04,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-04,4,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,430.15,120.09,34,11,32.35,34.59,33.44,44.56,1.15,11.13,25,8,3.0,37.5,1.0,0.0,1.0,0.0,27.92,36.96,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-05,5,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,437.18,163.12,34,14,41.18,41.19,39.32,44.37,1.88,5.06,25,10,2.0,20.0,0.0,0.0,0.0,0.0,37.31,13.82,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-06,6,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,444.5,182.12,34,17,50.0,51.33,51.15,60.2,0.18,9.05,25,12,4.0,33.33,0.0,0.0,0.0,,40.97,19.43,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-07,7,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,452.07,202.46,34,20,58.82,61.93,59.26,65.83,2.67,6.57,25,14,7.0,50.0,0.0,0.0,1.0,0.0,44.78,33.7,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-08,8,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,459.86,260.89,34,23,67.65,65.17,55.63,59.88,9.54,4.26,25,16,7.0,43.75,0.0,0.0,,0.0,56.73,28.16,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-09,9,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,467.84,301.98,34,26,76.47,75.03,71.05,70.85,3.98,-0.2,25,18,5.0,27.78,0.0,1.0,0.0,0.0,64.55,21.58,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-10,10,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,476.01,337.87,34,28,82.35,86.51,80.83,92.58,5.68,11.75,25,20,9.0,45.0,0.0,0.0,0.0,0.0,70.98,32.18,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-11,11,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,484.34,350.61,34,31,91.18,94.69,86.38,87.56,8.31,1.18,25,22,7.0,31.82,1.0,0.0,1.0,1.0,72.39,40.69,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02670,Demo Infrastructure Project 2670,2025-12,12,Ministry of Steel,Water & Sanitation,Jharkhand,Central Government Department,407.25,492.82,377.48,34,34,100.0,98.4,85.76,97.14,12.64,11.38,25,25,8.0,32.0,0.0,0.0,0.0,0.0,76.6,39.16,21.01,8.65,1,0,1,492.82,37,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-01,1,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,407.9,66.31,58,5,8.62,5.87,6.33,20.76,-0.47,14.42,20,1,0.0,0.0,,0.0,0.0,0.0,16.26,13.07,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-02,2,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,411.42,80.07,58,10,17.24,14.11,13.53,20.57,0.58,7.04,20,3,0.0,0.0,1.0,0.0,0.0,0.0,19.46,10.8,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-03,3,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,415.34,134.5,58,14,24.14,22.97,22.99,25.36,-0.02,2.37,20,5,1.0,20.0,1.0,1.0,0.0,1.0,32.38,20.91,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-04,4,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,419.53,127.71,58,19,32.76,32.75,29.37,38.27,3.38,8.91,20,6,1.0,16.67,0.0,0.0,1.0,1.0,30.44,24.3,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-05,5,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,423.94,154.09,58,24,41.38,43.0,43.64,48.94,-0.64,5.29,20,8,2.0,25.0,0.0,0.0,1.0,1.0,36.35,19.21,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-06,6,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,428.53,211.81,58,29,50.0,46.87,42.74,47.45,4.13,4.71,20,10,2.0,20.0,0.0,0.0,0.0,0.0,49.43,12.78,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-07,7,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,433.27,224.93,58,34,58.62,56.25,54.22,53.43,2.03,-0.8,20,11,2.0,18.18,1.0,0.0,0.0,0.0,51.92,15.4,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-08,8,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,438.15,263.62,58,39,67.24,63.82,56.35,66.85,7.46,10.49,20,13,0.0,0.0,0.0,1.0,0.0,0.0,60.17,21.7,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-09,9,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,443.16,283.32,58,44,75.86,76.41,72.47,,3.94,9.57,20,15,4.0,26.67,1.0,0.0,0.0,1.0,63.93,32.39,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-10,10,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,448.28,287.1,58,48,82.76,85.82,76.18,84.51,9.64,8.33,20,16,4.0,25.0,,0.0,0.0,0.0,64.04,27.52,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-11,11,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,453.5,346.76,58,53,91.38,93.2,86.76,92.05,6.44,5.29,20,18,4.0,22.22,1.0,0.0,0.0,0.0,76.46,31.35,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02679,Demo Infrastructure Project 2679,2025-12,12,Ministry of Communications,Social Infrastructure,Maharashtra,Infrastructure Authority,405.18,458.82,366.43,58,58,100.0,96.42,88.8,87.55,7.62,-1.25,20,20,6.0,30.0,0.0,0.0,0.0,0.0,79.86,30.8,13.24,12.58,1,1,1,458.82,66,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-01,1,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4007.47,620.66,86,7,8.14,7.66,4.24,17.25,3.42,13.0,29,2,1.0,50.0,0.0,1.0,0.0,0.0,15.49,31.11,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-02,2,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4045.03,844.96,86,14,16.28,15.12,11.51,21.73,3.61,10.23,29,4,1.0,25.0,0.0,,1.0,0.0,20.89,21.75,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-03,3,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4086.71,1187.61,86,22,25.58,24.9,28.09,36.97,-3.2,8.88,29,7,2.0,28.57,0.0,0.0,0.0,0.0,29.06,16.05,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-04,4,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4131.32,1439.08,86,29,33.72,33.16,31.76,42.54,1.4,10.78,29,9,3.0,33.33,0.0,0.0,0.0,0.0,34.83,18.43,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-05,5,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4178.24,1572.8,86,36,41.86,43.17,41.72,50.87,1.46,9.15,29,12,5.0,41.67,0.0,0.0,1.0,0.0,37.64,37.01,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-06,6,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4227.08,2091.32,86,43,50.0,50.36,45.71,52.5,4.65,6.79,29,14,4.0,28.57,0.0,0.0,0.0,0.0,49.47,19.44,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-07,7,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4277.59,2401.71,86,50,58.14,56.45,52.52,54.87,3.93,2.34,29,16,6.0,37.5,0.0,0.0,1.0,0.0,56.15,31.22,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-08,8,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4329.56,2608.85,86,57,66.28,65.1,60.51,69.7,4.59,9.19,29,19,11.0,57.89,0.0,0.0,0.0,0.0,60.26,31.05,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-09,9,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4382.85,2931.91,86,64,74.42,73.15,65.96,82.36,7.18,16.39,29,21,8.0,38.1,0.0,0.0,0.0,0.0,66.89,36.95,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-10,10,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4437.35,3306.16,86,72,83.72,84.29,69.78,78.16,14.51,8.38,29,24,9.0,37.5,0.0,1.0,0.0,0.0,74.51,41.46,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-11,11,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4492.94,3564.82,86,79,91.86,93.73,86.75,100.0,6.99,13.25,29,26,8.0,30.77,0.0,0.0,0.0,0.0,79.34,41.47,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02697,Demo Infrastructure Project 2697,2025-12,12,Ministry of Communications,Coal,Tamil Nadu,Railway Agency,3978.52,4549.56,3865.95,86,86,100.0,99.99,91.39,100.0,8.6,8.61,29,29,14.0,48.28,0.0,0.0,1.0,0.0,84.97,42.3,14.35,22.07,1,1,1,4549.56,105,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-01,1,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,297.88,42.58,25,2,8.0,7.83,8.8,18.94,-0.97,10.14,17,1,0.0,0.0,1.0,0.0,1.0,0.0,14.29,24.12,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-02,2,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,301.51,69.54,25,4,16.0,17.82,20.3,21.98,-2.49,1.67,17,2,1.0,50.0,0.0,0.0,1.0,0.0,23.06,22.83,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-03,3,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,305.54,79.72,25,6,24.0,26.87,26.02,37.95,0.85,11.93,17,4,1.0,25.0,0.0,0.0,1.0,0.0,26.09,32.88,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-04,4,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,309.85,110.55,25,8,32.0,30.22,27.37,39.6,2.86,12.24,17,5,2.0,40.0,0.0,0.0,0.0,0.0,35.68,28.71,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-05,5,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,314.39,126.52,25,10,40.0,39.29,35.24,41.99,4.05,6.75,17,7,3.0,42.86,0.0,0.0,0.0,0.0,40.24,21.72,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-06,6,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,319.11,146.51,25,12,48.0,47.33,38.49,45.18,8.84,6.7,17,8,3.0,37.5,1.0,0.0,0.0,0.0,45.91,34.05,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-07,7,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,323.99,168.92,25,15,60.0,61.12,54.16,62.25,6.96,8.08,17,9,4.0,44.44,0.0,1.0,0.0,0.0,52.14,34.04,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-08,8,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,329.02,197.2,25,17,68.0,69.26,61.4,71.82,7.86,10.42,17,11,4.0,36.36,0.0,1.0,0.0,0.0,59.94,35.39,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-09,9,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,334.17,216.21,25,19,76.0,78.93,72.79,85.98,6.14,13.19,17,12,7.0,58.33,0.0,1.0,0.0,0.0,64.7,44.61,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-10,10,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,339.44,237.53,25,21,84.0,80.62,67.48,76.99,13.14,9.5,17,14,8.0,57.14,1.0,0.0,1.0,1.0,69.98,56.19,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-11,11,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,344.81,271.5,25,23,92.0,92.1,81.14,90.01,10.96,8.87,17,15,6.0,40.0,0.0,0.0,0.0,0.0,78.74,41.68,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02709,Demo Infrastructure Project 2709,2025-12,12,Ministry of Steel,Transport & Logistics,Jharkhand,Central Government Department,295.08,350.28,279.55,25,25,100.0,100.0,90.07,100.0,9.93,9.93,17,17,8.0,47.06,0.0,0.0,1.0,0.0,79.81,48.34,18.71,33.09,1,1,1,350.28,34,live_demo
PAI-02711,Demo Infrastructure Project 2711,2025-01,1,Ministry of Mines,Mining,Odisha,State-linked Implementing Agency,3818.35,3818.35,410.29,75,6,8.0,8.74,2.1,2.73,6.64,0.63,10,0,0.0,0.0,0.0,0.0,1.0,0.0,10.75,15.13,-2.76,21.09,0,1,1,3818.35,91,live_demo
PAI-02711,Demo Infrastructure Project 2711,2025-02,2,Ministry of Mines,Mining,Odisha,State-linked Implementing Agency,3818.35,3818.35,545.5,75,12,16.0,21.75,20.48,25.96,1.27,5.48,10,1,0.0,0.0,0.0,0.0,1.0,0.0,14.29,11.65,-2.76,21.09,0,1,1,3818.35,91,live_demo
